ID;description
3015124;COLECTA UTIL-PROV BS AS-HUB LOG BS AS
3015125;COLECTA UTIL-NQN-HUB NQN
3015126;BMO_Medición de caudal de bombas
3015127;BMO_Mantenimiento de Hidrantes
3015128;BMO_Mantenimiento de monitores
3015129;BMO_Insp. y prueba hidr. de mangueras
3015130;BMO_Mant sist de gen y camaras espuma
3015131;BMO_Mant. sistema de refrigeración
3015132;Cargo x serv de cementación Aislacion
3015133;IF-01
3015134;Trailer Parrrilla
3015135;"FRESAS CONICAS 6hs De 5"" a 7"""
3015136;"UNIONES DE SEG 12hs Hasta 4 3/4"" diam"
3015137;UMBRAL
3015138;SERVICIO GENERACION ELECTRICA
3015139;Alquiler de Tablero trifásico de 6 bocas
3015140;SERVICIO REPO PQ S-D-F C/2 OP EXTRA
3015141;SERVICIO OP AUTOELEVADOR ON-CALL
3015142;BARRA PASTA DE MANI Y MIEL 52 UN/CAJA
3015143;BARRA DE CEREAL DOBLE CHOCOLATE 52 UN/CA
3015144;BARRA DE CEREAL ARANDANOS 52 UN/CAJA
3015145;VIAJES SPOT
3015146;CONSOLIDADO | UTILITARIO | HUB LOGINTER
3015147;TRANSFERENCIA | SEMI | HUB LOGINTER BS A
3015148;COLECTA | UTILITARIO | PROVEEDOR BS AS (
3015149;COLECTA | UTILITARIO | PROVEEDOR NEUQUÉN
3015150;Generador Diesel Backup
3015151;DNOC5744 - DESEMULSIONANTE
3015152;IPB935D - INHIBIDOR DE PARAFINAS
3015153;Infraestructura IT
3015154;Certificado SOC
3015155;CONTENEDORES | PUERTO BS AS - HUB LOGINT
3015156;CONTENEDORES | HUB LOGINTER BS AS - PUER
3015157;Phase 1: Subsurface Reservoir Charact
3015158;Phase 2: Time-lapse Reservoir Monitoring
3015159;PA + Si  with DRV Mapping - Phase 2
3015160;BOMBA BOOSTER
3015161;"Serv Bit TX32557R 6.125"" Lateral lump s"
3015162;Cletodim 48% x 20 lts.
3015163;Vianda complementaria
3015164;Servicio de Bomberos + Autobomba
3015165;Montaje Planta 300m3
3015166;EQUIPO DE VACIO 35M3 - DIA 24HS
3015167;Desayuno
3015168;Almuerzo
3015169;Merienda
3015170;Cena
3015171;Provisión de agua potable
3015172;Provisión de Gas Oil
3015173;Jornal mecánico a campo
3015174;Reposición exóticas 60%
3015175;Reposición exóticas 45%
3015176;Reposición exóticas 15%
3015177;Reposición nativas 30%
3015178;Reposición nativas 45%
3015179;Reposición nativas 15%
3015180;Movilidad gral camioneta 4x4
3015181;Operario brigada de ataque rápido
3015182;HERRAMIENTA PERDIDA
3015183;"Servicio Bit S2S 6 1/8"" lump Sump"
3015184;"Serv. Bit 6 1/8"" Vertical/curva lump sum"
3015185;"cabeza de cementación cañeria 4 1/2""-5"""
3015186;SF2 surf y Dispersante para colchones
3015187;PERSONAL GUARDIA-NQN-BMO-NQN
3015188;PERSONAL GUARDIA-CATRIEL-BMO-CATRIEL
3015189;PERSONAL GUARDIA-NQN-PTC ELO-NQN
3015190;PERS. GUARDIA-TRASB CIPO-NQN-PLOT.PTO EN
3015191;PERS. GUARDIA-NQN-PTC ELO-NQN
3015192;ALQUILER DEPTO X MES
3015193;BAJA EQUIPO SECCO MAV 166
3015194;reconocimiento por persona
3015195;BONO SINDICAL
3015196;Flete largo carretón
3015197;Flete corto carretón
3015198;Reparación pinchadura cubiertas tractor
3015199;Reparación pinchadura cubierta camioneta
3015200;Repase/Revisión Post Plantacion < 10 % f
3015201;Reposición <400 pl/hA
3015202;Reposición 400 y 700 pl/hA
3015203;Reposición > 700 pl/ha
3015204;Control Mecanico Entre Líneo Con Rolo
3015205;Control químico en lineo pre plantación
3015206;Rastra Total 2ª pasada
3015207;Fertilización sin Incorporar
3015208;Repase de Subsolado
3015209;Macheteo Manual en Taza
3015210;Control Quimico con Mochila Entre Lineo
3015211;Rolo total
3015212;Conf. Cortafuegos (rastra suelo mineral)
3015213;Mantenimiento de Cortafuegos Rastra
3015214;Mantenimiento de Cortafuegos Ctrl. Quím.
3015215;Topadora para Raspaje
3015216;Corrección Fustal (bifurcaciones)
3015217;Jornal motosierrista implementado
3015218;Jornal operario forestal
3015219;Jornada Mecánico a Campo
3015220;Jornal operario tareas generales
3015221;Jornal Mantenimiento Campamento
3015222;Jornal Mtto Gral (Alambrados, caminos)
3015223;Jornada Electricista
3015224;ALQUILER MENSUAL OFICINAS RETIRO
3015225;Microsurf SA10
3015226;CLAR16036A.61
3015227;Horas tractor con implemento
3015228;Horas tractor con implemento standby
3015229;Hora Tractor Confección, Mtto cortafuego
3015230;Hora Retroexcavadora
3015231;Hora Excavadora
3015232;Hora Camion Volcador
3015233;Abastecimiento de agua cisterna 10k L
3015234;Abastecimiento de agua cisterna 25k L
3015235;Provision de Gasoil a Campo
3015236;Provision de Insecticida
3015237;Provision fertilizante iniciador
3015238;Provisión Matafuegos
3015239;Mantenimiento Matafuegos
3015240;Servicio Mecanico Generador/Tractor Aike
3015241;Hora adicional Supervisor con Movilidad
3015242;Hora ad Camion Tatu16mt/22mt3 con chofer
3015243;Jornada Excavadora con maquinista
3015244;Hora adiiconal Excavadora con maquinista
3015245;Movilización y desmovilización excavador
3015246;Serv sensor vibraciones en MWD-Operativo
3015247;Serv sensor vibraciones en MWD-Standby
3015248;"Serv rango 6""MDF 5""NOV+bkup+MWD-Operativ"
3015249;Serv sensor vibraciones en MWD-Operativo
3015250;Servicio Gamma Ray Radial - Operativo
3015251;"Motor 5"" NOV-Manten gral,reline,redress"
3015252;Serv Transmi Datos Tiempo Real Operativo
3015253;Serv Transm de Datos Tiempo Real -St By
3015254;Medicion Eficiencia de Punzados
3015255;SR-27
3015260;LICENCIA DASHBOARD DE INY DE PQ V1.0
3015261;LICENCIA APP QUICK CHECK V1.0
3015262;"FracView 4 3/4""(renta mensual first Pad)"
3015263;"FracView 4 3/4"" (Costo Operativo Diario)"
3015264;"FracView  4 3/4"" - (Set de baterias)"
3015265;"FracView 4 3/4"" (Mov.- Demovilizacion)"
3015266;Mano obra técnico (por hora)
3015267;Mano obra técnico (hasta 30 minutos)
3015268;"FracView  4 3/4"" (Operador en Campo)"
3015269;reconocimiento hhee
3015270;OPERADOR ALMACEN PQ
3015271;MOTONIVELADORA A DEMANDA (DIA)
3015272;Late Production PILOTO
3015273;Modern Data Stategy
3015274;CALIDAD DE PRODUCTOS QUIMICOS
3015275;RESIDUAL DE PQ POR FTIR
3015276;Frutos Secos Oficina Neuquen
3015277;Frutos Secos Oficina Neuquen
3015278;SUELOS CONTAMINADOS CON HC con 3% dto
3015279;Alq de 7 Tanques Lodo c/Sist remoc 75m3
3015280;"CROSS OVER 2"" NPT X 2 7/8"" EUE"
3015281;"BRIDA ADAPTADORA 2 1/16"" 10 k x 2"" NPT H"
3015282;"BRIDA ADAPTADORA 3 1/16"" 10 K X 2"" NPT G"
3015283;"[E1X203]ESP ZIN B7 1""x203mm(8"")C/TUER 2H"
3015284;"[E3/4X140]ESP ZIN B7 3/4""x140mm (5 1/2"")"
3015285;ANILLO BX-152
3015286;ANILLO BX-154
3015287;UNION DOBLE S3000 2 NPT A105 ASTM A105
3015288;TEE S3000 2 NPT A105ASTMA105 ASME B16.11
3015289;CODO 90 S2000 2 NPT A105 ASTM A105 ASME
3015290;BUJE REDUC 2 X 1/2 A105 ASTM A105 ASME B
3015291;"CAÑO S/C 2"" SCH STD (60,3 x 3,91)"
3015292;horas de viaje por demora
3015293;DTM Bombeo Surfactante 3,5 BPM
3015294;Servicio de Bombeo Surfactante 3,5 BPM
3015295;Kill-13 Bactericida
3015296;Serv Instalac Armaduras (Lump Sum c/grua
3015297;Día excedente Lump Sum
3015298;SERV TRANSFERENCIA AGUA SPOT
3015299;TTE ULT MILLA ARENA - FLOTA STNDBY
3015300;DIFERENCIA DE CERTIFICACION
3015301;Mtto. base de datos y publicaciones
3015302;Vuelo fotogramétrico
3015303;Horas de soporte (SGI)
3015304;Mtto. Tractor
3015305;Depleted Frac Identf (DFI)RockMSE+St del
3015306;Intrumento del cliente por prof y carrer
3015307;Torre de Control
3015308;Consultoria Senior 2025
3015309;Susc. Anual. Mayo 25 a Abril 26
3015310;Susc. Anual. Actualizacion Mensual Serv
3015311;ingenieria sat 8
3015312;AI Soft Cloud - Optimización Surgentes
3015313;Limpieza externa e interna de residuos
3015314;"Calibración de caudalimetro mag hasta 4"""
3015315;reconocimientos abril
3015316;reconocimientos mayo
3015317;reconocimientos cierre
3015318;SERVICIO DE AREA PROTEGIDA RETIRO
3015319;Mtto tractor 1250 km
3015320;Mtto tractor 1500 km
3015321;Mtto tractor 1750km
3015322;Mtto tractor 2000 km
3015323;Mtto tractor 2250 km
3015324;Mtto tractor 2500 km
3015325;Mtto tractor 2750 km
3015326;Mtto tractor 3000 km
3015327;Piezas no previstas
3015328;Heat BASF x 350 grs
3015329;Repuesto Reparación Armaduras
3015330;TRASLADO PLOTTIER-ZANON-RUTA 7 Y 15
3015331;TRASLADO PLOTTIER-NQN-TRASBORDO
3015332;MOTONIVELADORA MENSUAL (MES)
3015333;REGADOR MENSUAL (MES)
3015334;REGADOR A DEMANDA (DIA)
3015335;REGADOR A DEMANDA 12HS ASISTENCIA FRACTU
3015336;REGADOR A DEMANDA 24HS ASISTENCIA FRACTU
3015337;OVERSHOT (Serie 10,20,70,150)hasta 4 5/8
3015338;CAMION VOLCADOR A DEMANDA (DIA) 18M3
3015339;CAMION VOLCADOR A DEMANDA (DIA) 25 M3
3015340;CAMION VOLCADOR MENSUAL (MES) 18M3
3015341;PALA CARGADORA A DEMANDA (DIA)
3015342;RODILLO VIBRO A DEMDNA (DIA)
3015343;CARRETON A DEMDNA (DIA)
3015344;EXCAVADORA A DEMANDA (DIA)
3015345;GUARDIA ACTIVA POR DIA
3015346;Licensas SAM
3015347;PAFFT PIAS x 2 MW/mes
3015348;reconocimientos cierre
3015349;PAFFT PTC x 1.2 MW/mes
3015350;BONO 0 NPT POR PAD
3015351;Mob/Demob Frac Bundle
3015352;Mob/Demob WL P&P
3015353;Pre-Frac services, with Frac Crew on Loc
3015354;Monthly Fee Fijo
3015355;HPP Ranges | 11000-17000
3015356;HPP Ranges | 17001-26000
3015357;HPP Ranges | 26001-30000
3015358;WL P&P | Servicio
3015359;WL P&P | Gun's carriers
3015360;CBL/VDL por pozo
3015361;Analista de Gobierno de Datos Jr+
3015362;Suscripción licencia SSFF 2
3015363;Jornada en tanques c/equipo rescate
3015364;TRABAJOS VARIOS CAMPUS BMO
3015365;CONS COMEDOR GYM 33% OF
3015366;CONSTRUCCION ENFERMERIA
3015367;REDETERMINACION CAMPUS BMO
3015368;CONS FICINAS SUM 14.28% OF
3015369;VIANDAS UOCRA CAMPUS BMO
3015370;ELO_Mantenimiento gabinetes de incendio
3015371;BMO_Mantenimiento gabinetes de incendio
3015372;ELO_Análisis físico químico de espuma
3015373;BMO_Análisis físico químico de espuma
3015374;DTM Bombeo Surfactante 20 BPM
3015375;Servicio de Bombeo Surfactante 20 BPM
3015376;AS-10
3015377;SR-26
3015378;ELO-ALQUILER EXPENDEDORA
3015379;Grúa 110Tn L/V (8-17h)
3015380;Grúa 110Tn SDF (8-17h)
3015381;Grúa 110Tn Mov./Desmov.
3015382;Grúa 110Tn tarifa L/V
3015383;Grúa 110Tn hs extra L/V
3015384;Grúa 110Tn tarifa SDF
3015385;Grúa 110Tn hs extra SDF
3015386;Grúa 110Tn Hs SB c/operador
3015387;Grúa 110Tn Hs SB s/operador
3015388;PROVISION EXTINTOR 50 KG ABC
3015389;MANGUERA P/ LIQUIDO ESPUMIGENO 3/4''
3015390;MANGUERA P/ LIQUIDO ESPUMIGENO 1''
3015391;MANGUERA P/ LIQUIDO ESPUMIGENO 1 1/2''
3015392;UNION STORZ P/VALVULA TEATRO 1 3/4''
3015393;ADAPTADOR STORZ A TEATRO
3015394;PINTURA TANQUE AFFF
3015395;ABRAZADERA
3015396;O&M ONE TEAM
3015397;TPF
3015398;"Servicio de CT 2 3/8"" con FPDO"
3015399;DTM por tramo
3015400;Determ Bario sobre lixiviado + BaSO4
3015401;Servicio de Medicina para el Deporte
3015402;Whitson+ Software
3015403;Especialista Análisis Riesgo Operacional
3015404;BMO-PERSONAL LIMPIEZA PERNOCTE
3015405;BMO-PERSONAL COCINA LUN A VIERNES
3015406;BMO-VEH RECORRIDO LIMPIEZA/INSTALACIONES
3015407;BMO-INSUMOS OFICINA (VARIABLE)
3015408;BMO-INSUMOS COPO (VARIABLE)
3015409;BMO-INSUMOS LIMPIEZA (VARIABLE)
3015410;BMO-INSUMOS EXPENDEDORAS (VARIABLE)
3015411;BMO-ADICIONALES (VARIABLE)
3015412;BMO-LAVADERO (VARIABLE)
3015413;BMO-DIRECT TV (VARIABLE)
3015414;AF-PERSONAL LIMPIEZA PERNOCTE
3015415;AF-PERONAL COCINA DE LUN A VIERNES
3015416;AF-VEHICULO SERV DE COCINA
3015417;AF-INSUMOS EXTRA COMEDOR (VARIABLE)
3015418;AF-INSUMOS LIMPIEZA (VARIABLE)
3015419;AF-ADICIONALES (VARIABLE)
3015420;AF-LAVADERO (VARIABLE)
3015421;AF-DIRECT TV (VARIABLE)
3015422;ELO-PERSONAL LIMPIEZA LUN A VIER
3015423;ELO-PERSONAL DE COCINA DIAG 10X5
3015424;ELO-INSUMOS EXPENDEDORAS (VARIABLE)
3015425;ELO-INSUMOS EXTRACOMEDOR (VARIABLE)
3015426;ELO-INSUMOS LIMPIEZA (LIMPIEZA)
3015427;ELO-DIRECT TV (VARIABLE)
3015428;ELO-ADICIONALES (VARIABLE)
3015429;BMO- SERVICIO DE COMEDOR FIJO
3015430;ELO-ADICIONALES (VARIABLE)
3015431;Deshidratación de Cutting
3015432;Elaboración matriz de riesgos y plan de
3015433;Relevamiento de hábitat críticos
3015434;Relevamiento y monitoreo cantera Tanuz
3015435;Programa de evaluacion fisica y bienesta
3015436;O&M
3015437;VIATICOS AGUILA MORA
3015438;VIATICOS BPO / BPE / EL / AF / BN
3015439;Reparación Tapas Contenedor
3015440;SmartSLIDE- Bonus  C/ 6hs de ahorro
3015441;SmartSLIDE-Landing Point a TD-dia 1 al 6
3015442;SmartSLIDE-Land.Point a TD - dia 7 o mas
3015443;PH y ENGRASE DE 2ó4 PZS X DIAHABIL 16-22
3015444;PH y ENGRASE DE 2ó4 PZS X DIAHABIL 11-15
3015445;PH y ENGRASE DE 2ó4 PZS X DIAHABIL 06-10
3015446;PH y ENGRASE DE 2ó4 PZS X DIAHABIL 01-05
3015447;PH y ENGRASE DE 2ó4 PZS XDIASINACTIVIDAD
3015448;SERV CISTERNA 35M3 12 HS - MES
3015449;SERV CISTERNA 35M3 12 HS - DIA
3015450;SERV CISTERNA 35M3 24 HS - DIA
3015451;ADICIONAL TRASLADO PERSONAL-PERNOCTE
3015452;Impresora Lexmark Ms826De
3015453;Impresora Lexmark CX522ade
3015454;Impresora Lexmark Mx432de
3015455;Impresora Lexmark Cx431adwe
3015456;Impresora Lexmark Cx922de/944
3015457;Base con Ruedas
3015458;Lectora de proximidad
3015459;Secure Release
3015460;DESCONSOLIDADO CONTENEDOR 20 PALLETIZADO
3015461;bxc2070 -bactericida
3015462;cy51w-Inhibidor de corrosión
3015463;Transporte de crudo 8,93
3015464;Transporte de crudo 9,40
3015465;Transporte SOP VMOC
3015466;Transporte SOP VMON
3015467;Anticipos
3015468;Aporte de capital
3015469;Uso de Muelle
3015470;Adicional Uso de Muelle
3015471;Despacho SOP
3015472;Almacenaje SOP
3015473;OpenAccess
3015474;STF VARG
3015475;STF LACH
3015476;Todo Transporte
3015477;Entre Lomas-NAO
3015478;ADICIONAL ENFERMERIA  BPO3
3015479;Terminal Access Global
3015480;Vianda Complementaria
3015481;ESTADIA
3015482;MPD - Monthly Fee SPC
3015483;Tarifa MPD Semi-Automatico SPC Operativo
3015484;C x Dia MPD Semi-Autom SPC St By-en pozo
3015485;DTM con GRUA
3015486;HALOXIFOP 81%
3015487;FLUMIOXAZIN 48% DARREN
3015488;Asistencia técnica offsite N2-100 base 7
3015489;Hora de asistencia técnica offsite N2-10
3015490;Hora de asistencia técnica offsite N2-15
3015491;Hora de asistencia técnica onsite N1
3015492;Hora de asistencia técnica onsite N2
3015493;Costo por km
3015494;Viáticos
3015495;Cambio de Config Armadura de Surgencia
3015496;ADICIONAL CATRIEL - AGUADA FEDERAL
3015497;ADICIONAL CUTRALCO - AGUADA FEDERAL
3015498;ADICIONAL CATRIEL - BMO
3015499;ADICIONAL DOMICILIOS-BMO-DOMICILIOS
3015500;Compostera de 90 x 45 x 80 cm de alto
3015501;Carro sujetatubos marca Dieci para 70.10
3015502;MENSUALIZADO ENGRASE Y PH
3015503;Renovación Licencias GRC Links SAP
3015504;Torres de iluminación diesel
3015505;Torres de iluminación eléctricas
3015506;DTM y PEM 1 equipo (Torre iluminac.)
3015507;DTM y PEM 4 equipos (Torre iluminac.)
3015508;DTM y PEM 10 equipos (Torre iluminac.)
3015509;Reposición en DTM de PAT
3015510;"FracView 4 3/4"" (renta mensual)"
3015511;Ajuste de decimales
3015512;Desfibriladores
3015513;CUAD 2 PERS PROTECCION CATODICA
3015514;GEODETECCION DE CAÑERIA
3015515;Fee compra materiales
3015520;Reposición por rotura/extravío de cable
3015521;Reposición Segmentos cubre cables
3015522;Costo por Km recorrido de Técnico.
3015523;Hora de espera técnico en locación
3015524;MO Técnico especializado en Locación L-S
3015525;MO Técnico especializado en Loc. D-F
3015526;Jornada Téc especializado en Loc. L-S
3015527;Jornada Técnico especializado en Loc D-F
3015528;CARRETON p/ traslado hasta 14/16 torres
3015529;CAMILLA DE 7/10 TON
3015530;Jornada de MO ayudante enganch, señalero
3015531;Hs espera tpte en locación
3015532;Alquiiler mensual de piletas por pileta
3015533;Movilización y desmovilización
3015534;Instalación de piletas
3015535;INSPECCION/CERTIFICACION DE EQUIPO
3015540;Guardaganados
3015541;Tranquera
3015542;Poste H A
3015543;Defensa New Jersey Costos Fijos (Unidad)
3015544;Defensa Guard Rail Costos Fijos (Unidad)
3015545;CONDUCTIVIDAD 'IN SITU'
3015546;AMONIO
3015547;IN SITU FREAT. (Nivel estatico-Dinamico-
3015548;Defensa New Jersey Metro
3015549;Defensa Guard Rail Metro
3015550;Protec Losetas pref H A m2
3015551;Suelo cal 4%
3015552;Suelo cal - Incremento 1%
3015553;Dique en zanja
3015554;ENSAYOS DE RESPUESTA EN FRECUENCIA FRA
3015555;ENSAYOS DE CABLES MEDIA TENSION VLF Y TG
3015556;BOQUILLA ALCOTEST 5000 FUNNEL CAJA X 10
3015557;Cambio de Config Armadura Bonificado
3015558;ALQ. DIARIO TRAILER HAB 12 M
3015559;COMBI 11 L A VA PLO NQN CEN/ BORDE/PLO N
3015560;Agua dulce - Consumo
3015561;Agua Salada
3015562;Freatímetros
3015563;Calidad de Aire
3015564;Ambiente Laboral
3015565;Flowback
3015566;Muestreo para Liberación y Disp Final
3015567;Muestreo p/LyDF - Sulfato de Bario
3015568;Muestreo p/LyDF - Sobre lixiviado
3015569;Costo por día (op progr. >7 días)
3015570;Costo por día (preaviso de 24 hs)
3015571;Costo por informe de campo
3015572;Alquiler Tanque Cisterna GO
3015573;rental HNP
3015574;OyM HNP
3015575;Cubiertas
3015576;EP0
3015577;EP1
3015578;EP3
3015579;Rev Petreo esp 10cm
3015580;Adicional Rev Petreo esp 10cm
3015581;RUPTOR DE HIDRATO
3015582;Alquiler Manipulador, MTX732
3015583;Alquiler Manipulador, STH1256
3015584;Alquiler Manipulador, FH1065
3015585;Alq Plataf Artic. Diesel, 16 m, 160ATJ
3015586;Alq Plataf Artic. Diesel, jib18m, 180ATJ
3015587;Alq Plataf híbrida 36 m, BT36HRT
3015588;ALQUILER AUTOELEVADOR
3015589;DEPOSITO CON PATINES GUARDADO DE IBC DEP
3015590;ALQUILER AUTOELEVADOR
3015591;Ajuste de tarifas
3015592;EQUIPO CISTERNA 35M3 - DIA 24HS SPOT
3015593;EQUIPO DE VACIO 35M3 - DIA 24HS-SPOT
3015594;SPOT VACT.16M3+CHOFER+OPERA+AYU 24 HS
3015595;SERV PORTACONTENEDOR - 12HS-SPOT
3015596;SERV PORTACONTENEDOR - 24HS -SPOT
3015597;Módulo 8 trailer+pasillo (PTC CB)
3015598;DIFERENCIAL VIANDA ABRIL Y MAYO
3015599;DIFERENCIAL VIANDA
3015600;VIANDA JULIO, AGOSTO Y SEPTIEMBRE
3015601;CONTRIBUCIÓN JUNIO
3015602;CONTRIBUCIÓN JULIO Y AGOSTO
3015603;Plantación con gel y hoyo 1000 pl/HA
3015604;RETROACTIVOS
3015605;Exceso de potencia
3015606;Modulo 8 Trailer+Pasillo (Ofic. PTC-CB)
3015607;RENTAL DE COMPRESOR (X UNIDAD)
3015608;MANTENIMIENTO PREVENTIVO
3015609;MANTENIMIENTO CORRECTIVO
3015610;Diferencia
3015611;"ENTRERROSCA 2"""
3015612;"Certificación REDUCCION 2 7/8"" x 2"""
3015613;Lubricantes y otros productos de mtto.
3015614;VIAJE CAMILLA A BMO CON CISTERNA DE Agua
3015615;EQUIPO CISTERNA 35M3 - DIA 12HS
3015616;EQUIPO DE VACIO 35M3 - DIA 12HS
3015617;EQUIPO SUPER VACIO 35M3 - DIA 12HS
3015618;TRANSP.PRODUCCION 30/35M3 - 24 HS
3015619;TRANSP.PRODUCCION 30/35M3 - 12 HS
3015620;CAMION DE VACIO 9M3 - DIA 24HS
3015621;EQ. VACTOR 12/16 M3 - 24 HS
3015622;TRANSP.AGUA INDUSTRIAL30/35M3 12 HS
3015623;SPOT EQUIPO DE VACIO 35M3 - DIA 12HS
3015624;EQUIPO SUPER VACIO 35M3-SPOT - DIA 24HS
3015625;EQUIPO SUPER VACIO 35M3-SPOT - DIA 12HS
3015626;TRANSP.PRODUCCION 30/35M3SPOT-DIA 24 HS
3015627;TRANSP.PRODUCCION 30/35M3SPOT-DIA 12 HS
3015628;CAMION DE VACIO 9M3-SPOT- - DIA 24HS
3015629;CAMION DE VACIO 9M3-SPOT- DIA 12HS
3015630;PORTACONTENEDOR DOBLE(CHASIS)SPOT - 12HS
3015631;PORTAC.DOBLE(CHASIS)SPOT-ACOP-AYUD 12HS
3015632;CAMION C/CARRETON CON MALACATE-12 HS
3015633;Servicios Personales
3015634;REPARACIÓN VALVULA D10-RL - 316SS
3015635;Servicio Reparación mayor válvula Dummy
3015636;SDASISTENCIA DISPERSION TERMICA
3015637;SDASISTENCIA CAUDALIMETROS KROHNE
3015638;SDASISTENCIA TRANSMISORES DE NIVEL VEGA
3015639;SDASISTENCIA SVP MAGNAPROVE
3015640;FOAM17016A
3015650;Servicio Categoria 2 BBA CENTR HASTA 50
3015651;EQUIPO DE VACIO 35M3 - DIA 24HS
3015652;SERVICIO DE CALIBRACION Y SETEO
3015653;ADICIONAL CUADRILLA NOCTURNA
3015654;Serv.renta mensual C/adicionales-adenda1
3015655;Scio. det. y cuant. fugas de metano
3015656;SERV.TRANSPR. CAMION C/HIDROGRUA H/300 K
3015657;PROVISION EXTINTOR 25 KG ABC
3015658;DEMOB RIG 991 - Junio 25
3015659;Acuerdos Sindicales- Bonos - Viandas
3015660;Pago cuotas finiquito contrato
3015661;VIANDA OCTUBRE, NOVIEMBRE Y DICIEMBRE
3015662;CONTRIBUCIÓN EXTRAORDINARIA
3015663;Servicio de Bombeo de Prefrac (por pozo)
3015664;VIANDA ENERO, FEBRERO Y MARZO
3015665;VIANDA ABRIL, MAYO Y JUNIO
3015666;Presion de 3001 a 5000 PSI
3015667;MONTAJE ANDAMIOS M3
3015668;DESMONTAJE ANDAMIOS M3
3015669;TRANSPORTE ANDAMIOS
3015670;JORNADA ANDAMISTA L a V
3015671;JORNADA ANDAMISTA S, D Y F
3015672;ALQUILER ENTABLONADO ADIC M2
3015673;MONTAJE ENTABLONADO ADIC M2
3015674;DESMONTAJE ENTABLONADO ADIC M2
3015675;TRANSPORTE ENTABLONADO ADIC M2
3015676;RECARGO X ARM AND ESP CONFINADO 25%
3015677;RECARGO X ARM/DESAR FUERA DE HNORMAL
3015678;RECARGO X ARM/DESAR S/D/F
3015679;"Serv12.25""+MDF8""+backup+MWD EM/MP+bup-Op"
3015680;"Serv8.75""+MDF6.75""+bup+MWDEM/MP+Bup-op"
3015681;KEROSENE - PTC ENTRE LOMAS
3015682;KEROSENE - PTC 3 BPO
3015683;IMPUESTOS COMBUSTIBLES
3015684;Yogurt
3015685;Frutas
3015686;Vianda Adicional - Ensalada
3015687;Vianda de Ciudad - Pequeña
3015688;Vianda
3015689;Brochetas
3015690;Lunch
3015691;Abono mensual Radio TLK 100
3015692;AD Histórico L 24.051 Dto. 831-98
3015693;AD Monitores L 24.051 Dto. 831-98
3015694;AD Isotopía L 24.051 Dto. 831-98
3015695;AD Renov. de Perm L 24.051 Dto. 831-98
3015696;AD Res 886/15 RN
3015697;AD CAA Art 982 (Res MSyAS N° 494/94)
3015698;AS Histórico
3015699;AS Monitoreo
3015700;AS Isotopía
3015701;Laboreo de cantera
3015702;FLUI - VINSEAL MEDIO NACIONAL
3015710;Servicio Sismica 3D
3015711;Cargo x uso de Unidad Bulk por operacion
3015712;REINTEGRO SALARIOS EXTRAORDINARIO
3015713;PARADIS01
3015720;VALOR TRAILER ADIC. POR MES NB991
3015721;Generación de energía 90 Kva
